Words,Percent Increase
zionist,0.022290545734050732
jews,0.019984627209838585
israel,0.011529592621060722
jew,0.011529592621060722
jewish,0.010760953112990008
amp,0.009223674096848577
people,0.008455034588777863
rabbi,0.005380476556495004
got,0.004611837048424289
never,0.004611837048424289
way,0.004611837048424289
black,0.004611837048424289
look,0.004611837048424289
like,0.004611837048424289
hitler,0.004611837048424289
good,0.003843197540353574
hebrew,0.003843197540353574
antisemitism,0.003843197540353574
back,0.0030745580322828594
talking,0.0030745580322828594
person,0.0030745580322828594
get,0.0030745580322828594
lies,0.0030745580322828594
holocaust,0.0030745580322828594
media,0.0030745580322828594
1,0.0030745580322828594
one,0.0030745580322828594
think,0.0030745580322828594
today,0.0030745580322828594
zionists,0.0030745580322828594
2,0.0023059185242121443
beautiful,0.0023059185242121443
also,0.0023059185242121443
wait,0.0023059185242121443
said,0.0023059185242121443
read,0.0023059185242121443
really,0.0023059185242121443
tribe,0.0023059185242121443
propaganda,0.0023059185242121443
hate,0.0023059185242121443
exist,0.0023059185242121443
india,0.0023059185242121443
i’m,0.0023059185242121443
white,0.0023059185242121443
always,0.0023059185242121443
surprise,0.0023059185242121443
know,0.0023059185242121443
another,0.0023059185242121443
woman,0.0023059185242121443
going,0.0023059185242121443
arab,0.0023059185242121443
literally,0.0023059185242121443
live,0.0023059185242121443
exactly,0.0023059185242121443
years,0.0023059185242121443
replace,0.0023059185242121443
children,0.0023059185242121443
knew,0.0023059185242121443
youre,0.0023059185242121443
something,0.0023059185242121443
zog,0.0023059185242121443
class,0.0023059185242121443
even,0.0023059185242121443
many,0.0023059185242121443
state,0.0023059185242121443
defending,0.0023059185242121443
would,0.0023059185242121443
still,0.0023059185242121443
retweet,0.0023059185242121443
disabled,0.0023059185242121443
house,0.0015372790161414297
antizionism,0.0015372790161414297
girl,0.0015372790161414297
sanghi,0.0015372790161414297
love,0.0015372790161414297
must,0.0015372790161414297
coming,0.0015372790161414297
difference,0.0015372790161414297
palestinian,0.0015372790161414297
half,0.0015372790161414297
questioned,0.0015372790161414297
sethrogen,0.0015372790161414297
podcast,0.0015372790161414297
israel”,0.0015372790161414297
amount,0.0015372790161414297
huge,0.0015372790161414297
fed,0.0015372790161414297
rogen,0.0015372790161414297
seth,0.0015372790161414297
maron,0.0015372790161414297
marc,0.0015372790161414297
interview,0.0015372790161414297
married,0.0015372790161414297
bullying,0.0015372790161414297
kids,0.0015372790161414297
near,0.0015372790161414297
indian,0.0015372790161414297
term,0.0015372790161414297
6,0.0015372790161414297
words,0.0015372790161414297
bottom,0.0015372790161414297
isis,0.0015372790161414297
doesnt,0.0015372790161414297
tax,0.0015372790161414297
slave,0.0015372790161414297
go,0.0015372790161414297
hope,0.0015372790161414297
ugly,0.0015372790161414297
it’s,0.0015372790161414297
anything,0.0015372790161414297
bolshevism,0.0015372790161414297
kid,0.0015372790161414297
better,0.0015372790161414297
twitter,0.0015372790161414297
tweet,0.0015372790161414297
idiot,0.0015372790161414297
real,0.0015372790161414297
new,0.0015372790161414297
dead,0.0015372790161414297
saw,0.0015372790161414297
coward,0.0015372790161414297
terrorist,0.0015372790161414297
mom,0.0015372790161414297
quite,0.0015372790161414297
us,0.0015372790161414297
see,0.0015372790161414297
thing,0.0015372790161414297
shit,0.0015372790161414297
certain,0.0015372790161414297
support,0.0015372790161414297
want,0.0015372790161414297
apartheid,0.0015372790161414297
heroic,0.0015372790161414297
theres,0.0015372790161414297
uk,0.0015372790161414297
racist,0.0015372790161414297
interests,0.0015372790161414297
serving,0.0015372790161414297
w,0.0015372790161414297
point,0.0015372790161414297
upon,0.0015372790161414297
citizens,0.0015372790161414297
inhabitants,0.0015372790161414297
sees,0.0015372790161414297
indeed,0.0015372790161414297
yes,0.0015372790161414297
power,0.0015372790161414297
german,0.0015372790161414297
1942,0.0015372790161414297
quote,0.0015372790161414297
dont,0.0015372790161414297
charlottesville,0.0015372790161414297
stuff,0.0015372790161414297
come,0.0015372790161414297
emily,0.0015372790161414297
smart,0.0015372790161414297
early,0.0015372790161414297
antisemite,0.0015372790161414297
though,0.0015372790161414297
top,0.0015372790161414297
blocked,0.0015372790161414297
laughing,0.0015372790161414297
ever,0.0015372790161414297
forget,0.0015372790161414297
murdered,0.0015372790161414297
proud,0.0015372790161414297
wrong,0.0015372790161414297
talk,0.0015372790161414297
spirit,0.0015372790161414297
theyre,0.0015372790161414297
return,0.0015372790161414297
next,0.0015372790161414297
soon,0.0015372790161414297
function,0.0015372790161414297
fascism,0.0015372790161414297
i’ve,0.0015372790161414297
native,0.0015372790161414297
asked,0.0015372790161414297
make,0.0015372790161414297
israel’s,0.0015372790161414297
take,0.0015372790161414297
fake,0.0015372790161414297
could,0.0007686395080707148
copied,0.0007686395080707148
feed,0.0007686395080707148
stood,0.0007686395080707148
zionistangloamerican,0.0007686395080707148
empire,0.0007686395080707148
southern,0.0007686395080707148
african,0.0007686395080707148
party,0.0007686395080707148
development,0.0007686395080707148
community,0.0007686395080707148
sadc,0.0007686395080707148
leader,0.0007686395080707148
axis,0.0007686395080707148
resistance,0.0007686395080707148
role,0.0007686395080707148
myanc,0.0007686395080707148
speak,0.0007686395080707148
couldnt,0.0007686395080707148
moslems,0.0007686395080707148
deported,0.0007686395080707148
ignorance,0.0007686395080707148
pure,0.0007686395080707148
militarily,0.0007686395080707148
average,0.0007686395080707148
soldiers,0.0007686395080707148
yeah,0.0007686395080707148
bad,0.0007686395080707148
use,0.0007686395080707148
arguments,0.0007686395080707148
encourage,0.0007686395080707148
tories,0.0007686395080707148
controls,0.0007686395080707148
europe,0.0007686395080707148
1930s,0.0007686395080707148
oppose,0.0007686395080707148
relentless,0.0007686395080707148
opposition,0.0007686395080707148
denounce,0.0007686395080707148
israelis,0.0007686395080707148
says,0.0007686395080707148
stupid,0.0007686395080707148
fulfill,0.0007686395080707148
fing,0.0007686395080707148
ideological,0.0007686395080707148
say,0.0007686395080707148
work,0.0007686395080707148
outside,0.0007686395080707148
school,0.0007686395080707148
lol,0.0007686395080707148
🤷‍♂️,0.0007686395080707148
hollywood,0.0007686395080707148
tl,0.0007686395080707148
censor,0.0007686395080707148
moses,0.0007686395080707148
first,0.0007686395080707148
blacks,0.0007686395080707148
decree,0.0007686395080707148
con,0.0007686395080707148
blaming,0.0007686395080707148
ills,0.0007686395080707148
less,0.0007686395080707148
fortunate,0.0007686395080707148
immigrants,0.0007686395080707148
refugees,0.0007686395080707148
iddnt,0.0007686395080707148
celeb,0.0007686395080707148
xyz,0.0007686395080707148
similar,0.0007686395080707148
synagogue,0.0007686395080707148
satanrevelations,0.0007686395080707148
damn,0.0007686395080707148
prophecy,0.0007686395080707148
pass,0.0007686395080707148
rapidly,0.0007686395080707148
jew’s,0.0007686395080707148
ear,0.0007686395080707148
habit,0.0007686395080707148
😂,0.0007686395080707148
lots,0.0007686395080707148
elder,0.0007686395080707148
regard,0.0007686395080707148
‘slimey’,0.0007686395080707148
edible,0.0007686395080707148
cooked,0.0007686395080707148
tried,0.0007686395080707148
chinese,0.0007686395080707148
worse,0.0007686395080707148
set,0.0007686395080707148
aim,0.0007686395080707148
shot,0.0007686395080707148
sitting,0.0007686395080707148
time,0.0007686395080707148
patience,0.0007686395080707148
weapons,0.0007686395080707148
everywhere,0.0007686395080707148
‌honestly,0.0007686395080707148
harry,0.0007686395080707148
fans,0.0007686395080707148
congratulationsharry,0.0007686395080707148
proudofharry,0.0007686395080707148
verwoerdian,0.0007686395080707148
🤣,0.0007686395080707148
jimmy,0.0007686395080707148
english,0.0007686395080707148
afrikaans,0.0007686395080707148
speakers,0.0007686395080707148
tell,0.0007686395080707148
🤔,0.0007686395080707148
play,0.0007686395080707148
reason,0.0007686395080707148
soldier,0.0007686395080707148
ridiculous,0.0007686395080707148
teargas,0.0007686395080707148
mothers,0.0007686395080707148
million,0.0007686395080707148
politician,0.0007686395080707148
who’s,0.0007686395080707148
tan,0.0007686395080707148
don’t,0.0007686395080707148
dalia,0.0007686395080707148
23yearsold,0.0007686395080707148
jenin,0.0007686395080707148
dawn,0.0007686395080707148
prepare,0.0007686395080707148
baby’s,0.0007686395080707148
milk,0.0007686395080707148
bottle,0.0007686395080707148
meanwhile,0.0007686395080707148
squad,0.0007686395080707148
raided,0.0007686395080707148
neighborhood,0.0007686395080707148
throwing,0.0007686395080707148
victims,0.0007686395080707148
crimes,0.0007686395080707148
haha,0.0007686395080707148
jewishprivilege,0.0007686395080707148
organisation,0.0007686395080707148
shmuly,0.0007686395080707148
polish,0.0007686395080707148
consul,0.0007686395080707148
general,0.0007686395080707148
york,0.0007686395080707148
adrian,0.0007686395080707148
kubicki,0.0007686395080707148
guest,0.0007686395080707148
home,0.0007686395080707148
listen,0.0007686395080707148
convicted,0.0007686395080707148
8000,0.0007686395080707148
euro,0.0007686395080707148
fine,0.0007686395080707148
month,0.0007686395080707148
prison,0.0007686395080707148
record,0.0007686395080707148
attacks,0.0007686395080707148
whatever,0.0007686395080707148
network,0.0007686395080707148
values,0.0007686395080707148
knowing,0.0007686395080707148
reiners,0.0007686395080707148
funnyi,0.0007686395080707148
wouldnt,0.0007686395080707148
assuming,0.0007686395080707148
carl,0.0007686395080707148
mark,0.0007686395080707148
twain,0.0007686395080707148
award,0.0007686395080707148
named,0.0007686395080707148
world,0.0007686395080707148
hater🤨,0.0007686395080707148
public,0.0007686395080707148
incognito,0.0007686395080707148
wearing,0.0007686395080707148
blm,0.0007686395080707148
shirt,0.0007686395080707148
anti✡️,0.0007686395080707148
blm🤔,0.0007686395080707148
single,0.0007686395080707148
thousand,0.0007686395080707148
unemployed,0.0007686395080707148
picture,0.0007686395080707148
helpcsjsk,0.0007686395080707148
mfkers😭,0.0007686395080707148
win,0.0007686395080707148
collector,0.0007686395080707148
hasdic,0.0007686395080707148
least,0.0007686395080707148
yarmulke,0.0007686395080707148
pic,0.0007686395080707148
thought,0.0007686395080707148
that’s,0.0007686395080707148
deeper,0.0007686395080707148
antizionists,0.0007686395080707148
belong,0.0007686395080707148
deserve,0.0007686395080707148
jooos,0.0007686395080707148
thank,0.0007686395080707148
😭😭😭,0.0007686395080707148
durable,0.0007686395080707148
growth,0.0007686395080707148
isnt,0.0007686395080707148
genocide,0.0007686395080707148
revenge,0.0007686395080707148
behind,0.0007686395080707148
sure,0.0007686395080707148
someone,0.0007686395080707148
maybe,0.0007686395080707148
issue,0.0007686395080707148
explain,0.0007686395080707148
marvel,0.0007686395080707148
actually,0.0007686395080707148
hilter,0.0007686395080707148
advised,0.0007686395080707148
kill,0.0007686395080707148
muslim,0.0007686395080707148
imam,0.0007686395080707148
grand,0.0007686395080707148
mufti,0.0007686395080707148
jerusalem,0.0007686395080707148
haj,0.0007686395080707148
amin,0.0007686395080707148
alhusseini,0.0007686395080707148
brainchild,0.0007686395080707148
called,0.0007686395080707148
wandering,0.0007686395080707148
tradescantia,0.0007686395080707148
zebrina,0.0007686395080707148
liberal,0.0007686395080707148
soros,0.0007686395080707148
born,0.0007686395080707148
parents,0.0007686395080707148
evil,0.0007686395080707148
age,0.0007686395080707148
causing,0.0007686395080707148
deaths,0.0007686395080707148
father,0.0007686395080707148
ruthless,0.0007686395080707148
self,0.0007686395080707148
cowards,0.0007686395080707148
sewer,0.0007686395080707148
trash,0.0007686395080707148
shared,0.0007686395080707148
account,0.0007686395080707148
dm’s,0.0007686395080707148
isabel,0.0007686395080707148
washington,0.0007686395080707148
narrative,0.0007686395080707148
fit,0.0007686395080707148
stop❤️,0.0007686395080707148
problem,0.0007686395080707148
v,0.0007686395080707148
hardy,0.0007686395080707148
plant,0.0007686395080707148
numpties,0.0007686395080707148
sas,0.0007686395080707148
corbyn,0.0007686395080707148
fan,0.0007686395080707148
club,0.0007686395080707148
sessions,0.0007686395080707148
embarrasing,0.0007686395080707148
involving,0.0007686395080707148
clp,0.0007686395080707148
report,0.0007686395080707148
can’t,0.0007686395080707148
understands,0.0007686395080707148
visit,0.0007686395080707148
memorial,0.0007686395080707148
you’re,0.0007686395080707148
against…i’m,0.0007686395080707148
man,0.0007686395080707148
gays,0.0007686395080707148
entities,0.0007686395080707148
972,0.0007686395080707148
magazine,0.0007686395080707148
once…,0.0007686395080707148
may,0.0007686395080707148
vichy,0.0007686395080707148
experience,0.0007686395080707148
severe,0.0007686395080707148
loss,0.0007686395080707148
credibility,0.0007686395080707148
associating,0.0007686395080707148
liars,0.0007686395080707148
haters,0.0007686395080707148
big,0.0007686395080707148
esoteric,0.0007686395080707148
tip,0.0007686395080707148
day,0.0007686395080707148
buy,0.0007686395080707148
organic,0.0007686395080707148
vegetables,0.0007686395080707148
2011,0.0007686395080707148
disgusting,0.0007686395080707148
four,0.0007686395080707148
israeli,0.0007686395080707148
witches,0.0007686395080707148
didnt,0.0007686395080707148
become,0.0007686395080707148
antisemitic,0.0007686395080707148
poor,0.0007686395080707148
millions,0.0007686395080707148
christians,0.0007686395080707148
russia,0.0007686395080707148
supposedly,0.0007686395080707148
replaced,0.0007686395080707148
superior,0.0007686395080707148
germanic,0.0007686395080707148
ruling,0.0007686395080707148
antinormalization,0.0007686395080707148
dirtiest,0.0007686395080707148
bds,0.0007686395080707148
“normalization”,0.0007686395080707148
–,0.0007686395080707148
treats,0.0007686395080707148
straight,0.0007686395080707148
farmers,0.0007686395080707148
call,0.0007686395080707148
em,0.0007686395080707148
molester’s,0.0007686395080707148
schwag,0.0007686395080707148
bet,0.0007686395080707148
lesley,0.0007686395080707148
raping,0.0007686395080707148
underaged,0.0007686395080707148
hurt,0.0007686395080707148
feelings,0.0007686395080707148
doubtful,0.0007686395080707148
mount,0.0007686395080707148
rushmore,0.0007686395080707148
realdonaldtrump,0.0007686395080707148
ben,0.0007686395080707148
grimm,0.0007686395080707148
transformed,0.0007686395080707148
whose,0.0007686395080707148
inhabited,0.0007686395080707148
body,0.0007686395080707148
it…,0.0007686395080707148
child,0.0007686395080707148
👇,0.0007686395080707148
happily,0.0007686395080707148
tlowering,0.0007686395080707148
“farmers,0.0007686395080707148
markets”,0.0007686395080707148
pretty,0.0007686395080707148
underground,0.0007686395080707148
swear,0.0007686395080707148
totally,0.0007686395080707148
helps,0.0007686395080707148
avoid,0.0007686395080707148
chemicals,0.0007686395080707148
shes,0.0007686395080707148
tips,0.0007686395080707148
👍🏻,0.0007686395080707148
subscribe,0.0007686395080707148
patreon,0.0007686395080707148
everybody,0.0007686395080707148
thread,0.0007686395080707148
fuck,0.0007686395080707148
fat,0.0007686395080707148
killed,0.0007686395080707148
fault,0.0007686395080707148
akshually,0.0007686395080707148
screenshot,0.0007686395080707148
august,0.0007686395080707148
11,0.0007686395080707148
nazi,0.0007686395080707148
ss,0.0007686395080707148
begins,0.0007686395080707148
deporting,0.0007686395080707148
extermination,0.0007686395080707148
3500,0.0007686395080707148
zelov,0.0007686395080707148
ghetto,0.0007686395080707148
lodz,0.0007686395080707148
poland,0.0007686395080707148
hairies,0.0007686395080707148
forgot,0.0007686395080707148
fave,0.0007686395080707148
start,0.0007686395080707148
exemption,0.0007686395080707148
card,0.0007686395080707148
im,0.0007686395080707148
others,0.0007686395080707148
included,0.0007686395080707148
flew,0.0007686395080707148
begin,0.0007686395080707148
usa,0.0007686395080707148
gotta,0.0007686395080707148
cards,0.0007686395080707148
table,0.0007686395080707148
yr,0.0007686395080707148
senses,0.0007686395080707148
oh,0.0007686395080707148
twitterrandospretendingtobeblackjews,0.0007686395080707148
season,0.0007686395080707148
wanted,0.0007686395080707148
flee,0.0007686395080707148
1938,0.0007686395080707148
presume,0.0007686395080707148
wez,0.0007686395080707148
wyte,0.0007686395080707148
ppl,0.0007686395080707148
sheittttttt,0.0007686395080707148
forgiveness,0.0007686395080707148
since,0.0007686395080707148
mandatory,0.0007686395080707148
auswiseid⁉️,0.0007686395080707148
step,0.0007686395080707148
gt,0.0007686395080707148
😏,0.0007686395080707148
crush,0.0007686395080707148
fucking,0.0007686395080707148
uuuuhh,0.0007686395080707148
mean,0.0007686395080707148
try,0.0007686395080707148
global,0.0007686395080707148
phenomena,0.0007686395080707148
whiteness,0.0007686395080707148
supremacy,0.0007686395080707148
legacies,0.0007686395080707148
3,0.0007686395080707148
privileges,0.0007686395080707148
reimbursed,0.0007686395080707148
africans,0.0007686395080707148
400,0.0007686395080707148
till,0.0007686395080707148
date,0.0007686395080707148
feel,0.0007686395080707148
example,0.0007686395080707148
leading,0.0007686395080707148
supposed,0.0007686395080707148
victory,0.0007686395080707148
lets,0.0007686395080707148
getto⁉️⁉️⁉️,0.0007686395080707148
yitzhak,0.0007686395080707148
let’s,0.0007686395080707148
depicted,0.0007686395080707148
news,0.0007686395080707148
disguised,0.0007686395080707148
leaders,0.0007686395080707148
overmatched,0.0007686395080707148
jews”,0.0007686395080707148
underdog,0.0007686395080707148
encouraged,0.0007686395080707148
leave,0.0007686395080707148
promising,0.0007686395080707148
able,0.0007686395080707148
taste,0.0007686395080707148
“there’s,0.0007686395080707148
correct,0.0007686395080707148
righteous,0.0007686395080707148
believe,0.0007686395080707148
shande,0.0007686395080707148
dutch,0.0007686395080707148
shall,0.0007686395080707148
bear,0.0007686395080707148
posted,0.0007686395080707148
yet,0.0007686395080707148
heres,0.0007686395080707148
villain,0.0007686395080707148
characters,0.0007686395080707148
maximilian,0.0007686395080707148
der,0.0007686395080707148
untermenschthe,0.0007686395080707148
subhuman,0.0007686395080707148
spreading,0.0007686395080707148
racism,0.0007686395080707148
roma,0.0007686395080707148
slavs,0.0007686395080707148
3860995,0.0007686395080707148
copies,0.0007686395080707148
translated,0.0007686395080707148
greek,0.0007686395080707148
exclaimed,0.0007686395080707148
us”,0.0007686395080707148
“the,0.0007686395080707148
landscape,0.0007686395080707148
three,0.0007686395080707148
ago,0.0007686395080707148
riots,0.0007686395080707148
lasted,0.0007686395080707148
48,0.0007686395080707148
hours,0.0007686395080707148
shook,0.0007686395080707148
american,0.0007686395080707148
began,0.0007686395080707148
confederatestatues,0.0007686395080707148
trumpempowered,0.0007686395080707148
nazis,0.0007686395080707148
marched,0.0007686395080707148
virginia,0.0007686395080707148
university,0.0007686395080707148
town,0.0007686395080707148
protest,0.0007686395080707148
removal,0.0007686395080707148
french,0.0007686395080707148
danish,0.0007686395080707148
supporting,0.0007686395080707148
bulgarian,0.0007686395080707148
eugenics,0.0007686395080707148
spraying,0.0007686395080707148
ddt,0.0007686395080707148
poison,0.0007686395080707148
countering,0.0007686395080707148
scabs,0.0007686395080707148
guardian,0.0007686395080707148
guardiannews,0.0007686395080707148
esp,0.0007686395080707148
apartheidapologist,0.0007686395080707148
hacks,0.0007686395080707148
freedland,0.0007686395080707148
nickcohen4,0.0007686395080707148
concerned,0.0007686395080707148
murderous,0.0007686395080707148
foreign,0.0007686395080707148
oppressed,0.0007686395080707148
working,0.0007686395080707148
ending,0.0007686395080707148
performing,0.0007686395080707148
extent,0.0007686395080707148
2nd,0.0007686395080707148
post,0.0007686395080707148
hungarian,0.0007686395080707148
czech,0.0007686395080707148
languages,0.0007686395080707148
germans,0.0007686395080707148
translation,0.0007686395080707148
give,0.0007686395080707148
phone,0.0007686395080707148
gonna,0.0007686395080707148
jus,0.0007686395080707148
3rd,0.0007686395080707148
went,0.0007686395080707148
ona,0.0007686395080707148
whole,0.0007686395080707148
anti,0.0007686395080707148
cyberbullying,0.0007686395080707148
rampage,0.0007686395080707148
entity,0.0007686395080707148
non,0.0007686395080707148
weird,0.0007686395080707148
spqr,0.0007686395080707148
jamaican,0.0007686395080707148
wp,0.0007686395080707148
lifesaver,0.0007686395080707148
duty,0.0007686395080707148
guess,0.0007686395080707148
best,0.0007686395080707148
hold,0.0007686395080707148
drowning,0.0007686395080707148
shift,0.0007686395080707148
🤷🏽‍♀️,0.0007686395080707148
boarder,0.0007686395080707148
rockland,0.0007686395080707148
county,0.0007686395080707148
palestine,0.0007686395080707148
ampisrael,0.0007686395080707148
orthodox,0.0007686395080707148
communities,0.0007686395080707148
area,0.0007686395080707148
religious,0.0007686395080707148
ampbring,0.0007686395080707148
shop,0.0007686395080707148
todays,0.0007686395080707148
2020,0.0007686395080707148
flag,0.0007686395080707148
sotake,0.0007686395080707148
hoteps,0.0007686395080707148
israelites,0.0007686395080707148
chime,0.0007686395080707148
jumpin,0.0007686395080707148
simoncowell,0.0007686395080707148
openly,0.0007686395080707148
pro,0.0007686395080707148
ethnic,0.0007686395080707148
cleansing,0.0007686395080707148
monster,0.0007686395080707148
bails,0.0007686395080707148
pedosadists,0.0007686395080707148
watched,0.0007686395080707148
mentioned,0.0007686395080707148
allies,0.0007686395080707148
destroyed,0.0007686395080707148
west,0.0007686395080707148
philly,0.0007686395080707148
continue,0.0007686395080707148
walmart,0.0007686395080707148
wonder,0.0007686395080707148
expose,0.0007686395080707148
2vulnerable,0.0007686395080707148
shut,0.0007686395080707148
street,0.0007686395080707148
shiter,0.0007686395080707148
rail,0.0007686395080707148
patri,0.0007686395080707148
fresh,0.0007686395080707148
air,0.0007686395080707148
morning,0.0007686395080707148
shed,0.0007686395080707148
tears,0.0007686395080707148
shame,0.0007686395080707148
hypocrisy,0.0007686395080707148
condemned,0.0007686395080707148
vigorously,0.0007686395080707148
condemn,0.0007686395080707148
face,0.0007686395080707148
struggle,0.0007686395080707148
answer,0.0007686395080707148
kamala,0.0007686395080707148
zion,0.0007686395080707148
you,0.0007686395080707148
follow,0.0007686395080707148
kol,0.0007686395080707148
areasthinking,0.0007686395080707148
learning,0.0007686395080707148
2’em,0.0007686395080707148
ok,0.0007686395080707148
he’s,0.0007686395080707148
prolife,0.0007686395080707148
homophobic,0.0007686395080707148
islamophobic,0.0007686395080707148
should’ve,0.0007686395080707148
frands,0.0007686395080707148
stayed,0.0007686395080707148
word,0.0007686395080707148
hello,0.0007686395080707148
guys,0.0007686395080707148
jai,0.0007686395080707148
sri,0.0007686395080707148
ram,0.0007686395080707148
ji,0.0007686395080707148
moors,0.0007686395080707148
earlier,0.0007686395080707148
responses,0.0007686395080707148
men,0.0007686395080707148
owns,0.0007686395080707148
music,0.0007686395080707148
industry,0.0007686395080707148
everyday,0.0007686395080707148
show,0.0007686395080707148
clearly,0.0007686395080707148
servehasatan,0.0007686395080707148
proverbs,0.0007686395080707148
2327,0.0007686395080707148
whore,0.0007686395080707148
deep,0.0007686395080707148
ditch,0.0007686395080707148
strange,0.0007686395080707148
narrow,0.0007686395080707148
pit,0.0007686395080707148
28,0.0007686395080707148
prey,0.0007686395080707148
increases,0.0007686395080707148
transgressors,0.0007686395080707148
ish,0.0007686395080707148
remember,0.0007686395080707148
scream,0.0007686395080707148
blood,0.0007686395080707148
madison,0.0007686395080707148
usremember,0.0007686395080707148
uncles,0.0007686395080707148
family,0.0007686395080707148
germany,0.0007686395080707148
gas,0.0007686395080707148
chambers,0.0007686395080707148
practicing,0.0007686395080707148
line,0.0007686395080707148
minister,0.0007686395080707148
royalty,0.0007686395080707148
nobility,0.0007686395080707148
including,0.0007686395080707148
marriage,0.0007686395080707148
king,0.0007686395080707148
charlemane,0.0007686395080707148
ordained,0.0007686395080707148
christian,0.0007686395080707148
among,0.0007686395080707148
serial,0.0007686395080707148
blunt,0.0007686395080707148
offender,0.0007686395080707148
race,0.0007686395080707148
william,0.0007686395080707148
cooper,0.0007686395080707148
predicted,0.0007686395080707148
911,0.0007686395080707148
happened,0.0007686395080707148
book,0.0007686395080707148
behold,0.0007686395080707148
pale,0.0007686395080707148
horse,0.0007686395080707148
cant,0.0007686395080707148
respond,0.0007686395080707148
reply,0.0007686395080707148
directly,0.0007686395080707148
intention,0.0007686395080707148
imply,0.0007686395080707148
profile,0.0007686395080707148
wasnt,0.0007686395080707148
clear,0.0007686395080707148
seen,0.0007686395080707148
pushing,0.0007686395080707148
stop,0.0007686395080707148
segregated,0.0007686395080707148
international,0.0007686395080707148
law,0.0007686395080707148
theyve,0.0007686395080707148
ethnically,0.0007686395080707148
cleansed,0.0007686395080707148
hundreds,0.0007686395080707148
villages,0.0007686395080707148
built,0.0007686395080707148
colonies,0.0007686395080707148
1is,0.0007686395080707148
stolen,0.0007686395080707148
land,0.0007686395080707148
whos,0.0007686395080707148
priority,0.0007686395080707148
preserving,0.0007686395080707148
ethnostate,0.0007686395080707148
segregation,0.0007686395080707148
marx,0.0007686395080707148
twink,0.0007686395080707148
